Tweet ID,created_at,full_text
tweet_id:1798612110261498076,2024-06-06T07:05:18.000Z,"ADEFECIOSO mediocre hecho el dolido, hay se mete con el himno nacional, te sientes muy patriota y saliste a defender al pueblo cuando comenzó la delincuencia con Lasso y nobita. Hay hay. El himno el himno ridículo"
tweet_id:1798548247230943434,2024-06-06T02:51:32.000Z,"Jajaja este señor que a hecho por Quito cada vez las calles están peor, la delincuencia a mil y la basura por todas partes"
tweet_id:1798476733991272515,2024-06-05T22:07:22.000Z,Aún piensan votar por alguien que no ha conseguido nada en contra la delincuencia y que subió el iva y quito los subsidios a los combustibles?
tweet_id:1798463524097671292,2024-06-05T21:14:52.000Z,"Mientras siga de alcalde ese corrupto naRCorreista Quito seguirá sumida en la delincuencia, miedo, corrupción, y microtráfico Pabel el tumor de Quito ese hp"
tweet_id:1798451061050745099,2024-06-05T20:25:21.000Z,"#ENTRETENIMIENTO |  En una ceremonia donde mostaron sus destrezas como encontrar sustancias psicotrópicas, explosivos y neutralizar a quien las porta. Cinco perros de una brigada de inteligencia militar de Quito fueron #condecorados por su labor contra la #Delincuencia #perros"
tweet_id:1798415012379468168,2024-06-05T18:02:06.000Z,"No queremos más a MC en Jalisco! 
Hay demasiada delincuencia e inseguridad! Desaparecidos diariamente!! Muchos Jaliscienses necesitan servicio de salud gratuito y Alfaro nos quitó ese derecho!#JaliscoEsMorena #FueraMC"
tweet_id:1798354188705136851,2024-06-05T14:00:25.000Z,"No te ofendes por la delincuencia pero por una parodia brincas como loca, ridícula florinda"
tweet_id:1798346549443105219,2024-06-05T13:30:03.000Z,siempre de lado de la delincuencia...
tweet_id:1798232561199591858,2024-06-05T05:57:06.000Z,"Un glosado dirigiendo quito ? Un municipio fallido lleno de delincuencia y vendedores ambulantes , con un metro a punto de colapsar ."
tweet_id:1798165331309101335,2024-06-05T01:29:57.000Z,"Aprovechando y hablando de Guanajuato se le quitó al PAN 15 municipios entre ellos:Celaya, Salamanca, Comonfort y Cortázar-mucha suerte a MORENA por que son los municipios de alta delincuencia,difícil quitarle al PAN la gobernatura pero 17 municipios ya los rechazamos"
tweet_id:1798158737032507680,2024-06-05T01:03:45.000Z,"Estoy empesando a sentir mucha lastima por vos. Tu carrera politica es como un cuerpo sin alma, no te van a votar mas. Representas a la delincuencia, mala praxis politica e ignorancia."
tweet_id:1798157143784456597,2024-06-05T00:57:25.000Z," El abogado Kenny Muñoz dejó de ser gerente general de la institución hace 40 días. En 2017, Muñoz fue procesado y luego absuelto por participar en el delito de delincuencia organizada, en una investigación en la que también estuvo implicado #Fito.
Fuente: "
tweet_id:1798131118446616770,2024-06-04T23:14:00.000Z,"Usted no vive en Quito, para que diga que Iza, ha incendiado Quito, los incendiarios son los que tienen en la pobreza, delincuencia, migración, sicariato, falta de salud, tienen a Gye en el terror de la delincuencia, por gente odiodora como usted el incendiario es usted."
tweet_id:1798104679790137740,2024-06-04T21:28:57.000Z,Yo confío en usted pero lamentablemente este último medio año el municipio se convirtió en un lugar de delincuencia ... Yo soy meteoequense y la delincuencia me quitó la tranquilidad y felicidad de vivir aquí
tweet_id:1798057202714021923,2024-06-04T18:20:18.000Z," Este lunes realizamos el encuentro Seguridad frente a grupos de delincuencia organizada, desde Quito. Este evento lo lideró el presidente de Ecuador, , quien señaló que el mayor desafío desde que asumió su gobierno ha sido ""combatir la delincuencia organizada""."
tweet_id:1798054835931230428,2024-06-04T18:10:53.000Z,"Amlo: aumento el homicidio, la delincuencia,  la inseguridad, la deuda federal (dar dinero a los que no trabajan), menos narcos atrapados.

El Salvador es el segundo país más seguro de América. Quito toda relación con el narco, grupos criminales.. ¿Más o así?"
tweet_id:1798054834190655504,2024-06-04T18:10:53.000Z,"Si lo dicen de Cuenca lo entiendo, pero Quito ?(delincuencia, basura, smog, buses en mal estado, crecimiento irregular, zonas de riesgo natural y antrópico ufff) se entiende que te paguen pero mentir así tampoco."
tweet_id:1798043686875615610,2024-06-04T17:26:35.000Z,"#URGENTE #EcuadorDigital En un golpe contundente contra la delincuencia, el operativo 'Fénix 205' permitió a a Policía Nacional desarticular una organización criminal en el sector de la Argelia, sur de Quito, luego de cuatro meses de intensa investigación."
tweet_id:1798043059294470437,2024-06-04T17:24:06.000Z, NACIONAL | El primer mandatario hizo el anuncio durante su intervención en el encuentro sobre seguridad frente a grupos de delincuencia organizada realizado la mañana del lunes 3 de junio en Quito.
tweet_id:1798029665782911391,2024-06-04T16:30:52.000Z,"La audiencia de vinculación de 13 personas más al proceso penal por delincuencia organizada en el caso Purga no se instaló la tarde de este lunes 3 de junio de 2024, en la  de Justicia, en el norte de #Quito. https://i.mtr.cool/wdtjnxoale"
tweet_id:1798029140177965420,2024-06-04T16:28:47.000Z,"En la Corte Nacional de Justicia, en Quito, se realiza este martes 4 de junio de 2024 la audiencia de vinculación de 13 personas en el caso Purga, cuyas acciones se habrían adecuado al tipo penal de delincuencia organizada.

Más información: https://bit.ly/3KtJlBB"
tweet_id:1798013025422852442,2024-06-04T15:24:45.000Z," Noticias Oromar | Líderes nacionales y extranjeros se reunieron en Quito para analizar el combate a la delincuencia organizada. Del evento participó el primer mandatario Daniel Noboa y otras autoridades del gobierno.
Más noticias en http://oromartv.com"
tweet_id:1797997495689019754,2024-06-04T14:23:02.000Z,"Una delegación de #CAF, liderada por nuestro presidente ejecutivo , estuvo en visita oficial en Quito,  donde se reunió con el presidente de Ecuador, Daniel Noboa ( ) . Ambos participan en el encuentro  “Seguridad frente a grupos de delincuencia"
tweet_id:1797994861502836767,2024-06-04T14:12:34.000Z,Toda la verdad ... Plan fenix que es esa webada o si está vigente vale paloma sigue la delincuencia. Que iba a bajar los combustibles negativo ya quitó el subsidio. El IVA así la consulta dijo no igual los subió solo queda hacer lo mismo que se hacía hace 15 empezar a botarlos
tweet_id:1797979865087660166,2024-06-04T13:12:59.000Z,"Nuestro Director  expuso en encuentro sobre ‘Seguridad frente a grupos de delincuencia organizada’, desarrollado por  en #Quito y encabezado por su Presidente Ejecutivo  y el Presidente  #OEA @OEA_SSM_oficial #SeguridadCAF"
tweet_id:1797941824121876890,2024-06-04T10:41:49.000Z,Es verdad la delincuencia los vacunadores sicariato esta subiendo x más que se renovó las U. P. C. vehículos nuevos parque motorizado en seguridad dio alcaldia y la policía Nacional no puede o no quiere o es parte nuestro Quito esta huerfano mientras noboa ejercito completo
tweet_id:1797846384730849729,2024-06-04T04:22:35.000Z,"Quito SEGURO TE ROBAN.QUITO LLEBO DE DELINCUENCIA, VIAS ABANDONADAS DE POLICÍAS Y DELINCUENTES HACEN DE LA SUYAS...
UN EJEMPLO LA AV. SIMÓN BOLIVAR A TODA HORA"
tweet_id:1797821478328754281,2024-06-04T02:43:36.000Z,"QUITO.- Desde las 11:00 hasta las 17:00 de este lunes, 3 de junio, se realizó el encuentro de seguridad frente a los grupos de delincuencia organizada, convocado por el Banco de Desarrollo de América Latina (CAF). Leer más https://tinyurl.com/2yp9q4wn"
tweet_id:1797807199001227371,2024-06-04T01:46:52.000Z,Y que pasa con la delincuencia común que nos roban y matan a diario en las calles de Quito y sus alrededores? Cuando vamos a ver a la policía haciendo su trabajado cuidando de los ciudadanos de este país? Ya no podemos caminar tranquilos en este país.
tweet_id:1797790100878676152,2024-06-04T00:38:56.000Z,Viva Quito sin delincuencia
tweet_id:1797770897119740332,2024-06-03T23:22:37.000Z,Jajajaja da risa este alcalde que descubrimiento el que ha hecho y lo descubrió viendo x porque se la oficina no salen ahí pasan encuevados y quito en manos de la delincuencia
tweet_id:1797757927169958277,2024-06-03T22:31:05.000Z,"#País: ‘Ahora el narcotráfico compite con las industrias y va en ventaja’, encuentro de seguridad con expertos se realizó en Quito. Este encuentro contó con la exposición de expertos internacionales que abordaron el tema de los grupos de delincuencia organizada en la región."
tweet_id:1797751331320672627,2024-06-03T22:04:52.000Z,Ese Efialtes fue la peor lacra abrió la puerta de la delincuencia.
tweet_id:1797717432016236658,2024-06-03T19:50:10.000Z,"En un evento sobre seguridad frente a grupos de delincuencia organizada, el presidente de Ecuador, Daniel Noboa, y la ministra del Interior, Mónica Palencia, expusieron las estrategias y desafíos del gobierno. EL COMERCIO"
tweet_id:1797705532918370366,2024-06-03T19:02:53.000Z,La seguridad en Quito es tan deficiente que le grafitean un metro en las narices... razon la delincuencia flota en Quito
tweet_id:1797701056182509854,2024-06-03T18:45:06.000Z,La delincuencia
tweet_id:1797690470749081659,2024-06-03T18:03:02.000Z,Alerta!! robo en tienda de bicicletas Quito. Su ayuda a difundir. #roboquito #robobicicletas #bicicletasquito #alertaquito #alertauio #delincuenciaquito #delincuencia #quito
tweet_id:1797689290815578544,2024-06-03T17:58:21.000Z," Una delegación de , liderada por nuestro presidente ejecutivo , se encuentra en visita oficial en Quito, donde se reunió con el presidente de Ecuador, . Además, ambos participan en el encuentro Seguridad frente a grupos de delincuencia"
tweet_id:1797681043568496904,2024-06-03T17:25:34.000Z,"Desconoce la verdad.

1. Claudia es de familia acomodada vs Xóchitl, indígena y trabajando desde niña.

2. MORENA quitó el seguro popular.

3. MORENA quitó ayudas en medicinas.

4. MORENA aumentó los índices de delincuencia.

Así los quiere la izquierda, ignorantes, manipulables."
tweet_id:1797671337181467094,2024-06-03T16:47:00.000Z,"Neta en Jalisco no ven la alta inseguridad, los homicidios, la delincuencia organizada, los 300 millones, la falta de oportunidades, de igualdad,los incendios forestales a cada rato, la contaminación ambiental excesiva que su verificación no quito? y párale de contar."
tweet_id:1797665935920369979,2024-06-03T16:25:32.000Z,"Quito a merced de la delincuencia, no se tiene una autoridad, no tenemos un alcalde
Tenemos a un sinvergüenza que entró a la alcaldía por la puerta de atrás, osea tenemos deb alcalde a un golosado corrupto que hasta la fecha NO ha echo nada por QUITO"
tweet_id:1797627888654762438,2024-06-03T13:54:21.000Z,El alcalde de Quito  es parte de esa delincuencia .
tweet_id:1797626609060790629,2024-06-03T13:49:16.000Z,A pero el Cartón lo dice a diario que no somos Dubai somos el paraíso el paraíso para la delincuencia pero. Solo de imaginar como lo estará pasando al familia en este momento  #noboamiente
tweet_id:1797615337984381183,2024-06-03T13:04:29.000Z," miserables cómplices , pinten la avenida para que desaparezca la delincuencia  "
tweet_id:1797604127708745808,2024-06-03T12:19:56.000Z,Quitó toda la delincuencia de Marbella y la hizo despegar económicamente
tweet_id:1797410299294695733,2024-06-02T23:29:44.000Z,"O sea, para combatir la delincuencia, no están los funcionarios de la alcaldía de Quito, pero para censurar a quienes critican que no combate la delincuencia, sí."
tweet_id:1797402779859755455,2024-06-02T22:59:51.000Z,Hasta que las huestes delincuencia  veeeeeeerde flex +Iza+mineros ilegales +contrabandistas de combustibles +PSC + renegados dejen en paz la ciudad y el país....
tweet_id:1797342451276931239,2024-06-02T19:00:08.000Z,"Lo mismo en el otro valle, se están viendo niveles de delincuencia e inseguridad no antes alcanzados en Quito y sus alrededores"
tweet_id:1797315407210009074,2024-06-02T17:12:40.000Z,La de BSC por nivel deportivo Quito....... Equipos populares pero parecen barriales hasta por la delincuencia jajajaja
tweet_id:1797303065499845006,2024-06-02T16:23:37.000Z,"Más lamentable son las medidas que toman los gobiernos de turno desde esa época.  no quito subsidios a combustibles, genero empleo, hizo mega obras y dignificó lo público.  Los demás subieron impuestos, destruyeron lo publicó y aumentaron las muertes y delincuencia."
tweet_id:1797284160001696129,2024-06-02T15:08:30.000Z,"Lejos de la paz y tranquilidad de la q habla Noboa y sus lacayos hasta antes de su gob no había tanto peligro en Quito. Ahora con su fracasado Plan Fénix aterra salir!! No solo q no ha mejorado, no ha contenido el accionar de la delincuencia y ha empeorado"
tweet_id:1797280460927537645,2024-06-02T14:53:48.000Z," Por favor la delincuencia está otra vez por los cielos, saquen a los militares a las calles como estuvieron, Por Dios están otra vez secuestrando y matando"
tweet_id:1797272787993673963,2024-06-02T14:23:19.000Z,"En Quito y sus alrededores les falta calle y los nervios pueden mas contra la delincuencia, gracias a Dios parece que no estan armados y seguro que desde todas las ventanas detras de cortinas montón de cobardes viendo sin hacer nada ni siquiera tocar alarmas  "
tweet_id:1797271958658158711,2024-06-02T14:20:01.000Z,"El glosado dijo en campaña que tenía un plan de seguridad para Quito pero ha sido solo para él y los serviles de los consejales, mientras quito sumido en la delincuencia, los secuestros y las extorsiones."
tweet_id:1797269991923884311,2024-06-02T14:12:12.000Z,Sr. Presidente ojalá y haya oído y escuchado además espero que por lo menos haya preguntado como hizo para detener la delincuencia en salvador sin subir impuestos por qué a k usted subió IVA prácticamente quito subsidios y sigue la misma mierda ataques asesinatos etc..
tweet_id:1797258464739119460,2024-06-02T13:26:24.000Z,"Sal y vota 
Recuerda los muertos por el COVID
Recuerda todos los programas sociales que quitó  
Recuerda los problemas del  de  
Recuerda la delincuencia y que fue el sexenio con más muertos en la historia #MiVotoEsParaXochitl11"
tweet_id:1797252353919209647,2024-06-02T13:02:07.000Z,En que mundo viven por Dios Florindos subnormales Argentina se está quedando hasta sin gas Ecuador vive sumido en la delincuencia claro que avanza al exterminio... 
tweet_id:1797249764066574460,2024-06-02T12:51:49.000Z,Quito está a la Merced de la delincuencia y no hay autoridad que haga nada no tenemos alcalde  quien pasa paseándose por Roma no tenemos policía  que no hace los patrullajes respectivos que pena me da
tweet_id:1797102493874229738,2024-06-02T03:06:37.000Z,    Quito abandonado a merced de la delincuencia
tweet_id:1797091667553517788,2024-06-02T02:23:36.000Z,"#Ecuador #Quito tierra de nadie  #EstadoAusente y la policía Nacional, el ejército, en dónde están, ahí está los que apoyaron con el voto  a Nobita nos subió el Iva al 15 % realizó una consulta innecesaria para supuestamente combatir la delincuencia y el crimen organizado "
tweet_id:1797088585549570140,2024-06-02T02:11:21.000Z,"P3ndejazo, nadie te engaña, revisa lo que el Kakas quitó, seguro popular, apoya a la delincuencia etc."
tweet_id:1797084470010409125,2024-06-02T01:55:00.000Z,"Pero si nunca los veo trabajando, yo ando por todo Quito y veo delincuencia y robos a full y nunca hay policías, y si acuden al lugar, lo hacen luego de mucho tiempo después de la llamada, NO SE LO MERECEN"
tweet_id:1796993707498983716,2024-06-01T19:54:21.000Z,"Yo no olvido que López:
-Quitó quimios a niños con Cáncer y creó desabasto de medicinas.
-Que la delincuencia y la violencia en el país se desatara.
-Que manejara la pandemia de manera política provocando mayor mortalidad.
-Que polarizara a  
ES HORA DE CASTIGAR EN LAS URNAS."
tweet_id:1796991837627969695,2024-06-01T19:46:55.000Z,"Lo que saco en suma y resta es que este gobierno le quitó el tema SEGURIDAD a la derecha.

Salieron reclamando por el aborto, no por los índices de delincuencia o asesinatos, que los datos les dicen en la cara que han bajado."
tweet_id:1796973143019462691,2024-06-01T18:32:38.000Z,Para comenzar eres hombre no vives con el miedo que pase nunca vas a sufrir por el aborto lo de la delincuencia pasa antes que boric no es que mágicamente aparecieron y por qué no hablas a un genocida como agusto pinochet que le quitó el mayor derecho a la ciudadanía
tweet_id:1796949332958056687,2024-06-01T16:58:01.000Z,Sendero SEGURO TE ROBANQuito lleno de delincuencia y prefieren pintar calles
tweet_id:1796934009621975126,2024-06-01T15:57:07.000Z,Dónde vivirá está señorita en la luna xq en Quito aumentaron los vacunadores y la delincuencia por lo cual da miedo salir con celular y si no tienes igual xq te apuñalan por no tener q darles
tweet_id:1796931217037606920,2024-06-01T15:46:02.000Z,"Reprobado. Le creímos, nos mintió de la manera mas vil. Aun recuerdo a la persona que en bicicleta lo siguio cuando gano y le dijo ""No me falles"" y lo hizo, lo hizo peor nos sumergio en una ola de delincuencia, no le importo la gente cuando el Covid. Quito institución que"
tweet_id:1796927269908484430,2024-06-01T15:30:21.000Z,"Y los asesinatos que faltan con este gobierno de porquería coludidos con la delincuencia organizada, arreglos como te quito todo lo que estorbe, y me entregas a México y a los mexicanos. NTPYRPM"
tweet_id:1796925481343701490,2024-06-01T15:23:14.000Z,"En dónde hay paz? En Manta? Portoviejo ¿ quito? 
Lit ha habido montón de casos de delincuencia en pocos días"
tweet_id:1796923960703041955,2024-06-01T15:17:12.000Z,#Quito #delincuencia #extorsionadores #UIO        quieren reactivar pero no hay seguridad se debe utilizar los recursos pertinentes para cuidar el turismo en quito como sus locales
tweet_id:1796905350370599279,2024-06-01T14:03:15.000Z,Cuando nuestros niños van a poder ir tranquilos a estudiar o al parque?Quito sumido en la delincuencia que no hay como darles 2 metros de libertad
tweet_id:1796830187348169102,2024-06-01T09:04:34.000Z,"Está diputado o lo que sea es tan mentirosa como este presidente corrupto, hay más pobresa, más delincuencia así como femicidios, a lo largo del sexenio no ah hecho nada, tanto que quito programas que beneficiaban a la población, todo por su tren maya la refinería y el aeropuerto"
tweet_id:1796728545583960406,2024-06-01T02:20:41.000Z,"Muy buen pensamiento de este tio, lo aplaudo... Pintan las calles x que Quito  está en el ojo para los turistas, no importa la delincuencia, barrios sin agua, quebradas en descontrol, tráfico caótico, indigencia, y demás.. Quito atraerá turistas x las calles pintadas...."
tweet_id:1796723545210314906,2024-06-01T02:00:49.000Z,Con la pintada de.las Calles de #Quito  piensa combatir los ELEVADOS ÍNDICES DE DELINCUENCIA que se vive en #Quito.    
tweet_id:1796706600687661109,2024-06-01T00:53:29.000Z,"Trabajo paja de vagos, allí se ve la incapacidad de una autoridad,  mientras Quito tiene necesidades más urgente como combatir la delincuencia,  tenemos un alcalde q se la.pasa de viaje, eventos culturales y pendejadad y media  VAGO!!!"
tweet_id:1796687543154733088,2024-05-31T23:37:45.000Z,Sendero SEGURO TE ROBANQuito sumido en la delincuencia
tweet_id:1796685562515968036,2024-05-31T23:29:53.000Z,"Que trabaje porque hasta aquí no ha hecho nada.
EN CAMPAÑA ofreció seguridad para Quito y ahora tenemos la ciudad sumergida en la delincuencia"
tweet_id:1796681809037496391,2024-05-31T23:14:58.000Z,"Estimados vecinos. Quiero informarles que los días 2, 3 y 4 de Junio estaré disertando en la ciudad de Quito, Ecuador en el seminario “Seguridad frente a grupos de delincuencia organizada”, impulsado por CAF – Banco de Desarrollo de América Latina y el Caribe."
tweet_id:1796673650302562624,2024-05-31T22:42:33.000Z,"El alcalde lo q le falta es incrementar la seguridad en la ciudad, frenar esa delincuencia q se ha desatado en Quito, sobre todo en áreas de paradas    de transporte público y zona industriales, ubicadas en zonas áreas marginales!"
tweet_id:1796658179096395948,2024-05-31T21:41:04.000Z,España quitó sus militares y la están rompiendo con toda esa deliciosa delincuencia Jajajajajaja izquierdosos de mierda pendejos
tweet_id:1796654452281106803,2024-05-31T21:26:16.000Z,La Policía Nacional ejecutó la Operación Gran Libertad 7 en el marco del Plan de Acción para la Contención de la Violencia y Delincuencia. EL COMERCIO
tweet_id:1796624135981789683,2024-05-31T19:25:48.000Z,"Y van 7. Una vez más se pospuso la audiencia de juzgamiento contra el expresidente Abdalá Bucaram; su hijo, Jacobo; el israelí Sheinman Oren; y el ex agente de la Agencia Metropolitana de Tránsito de Quito (AMT), Leandro Berrones.
Los 4 están acusados de delincuencia organizada,"
tweet_id:1796618945136300294,2024-05-31T19:05:10.000Z,"- Jefe Muñoz, la delincuencia está incontenible en Quito, qué hacemos?

- Pues... Desperdiciemos la donación de pintura coloreando la calle de la manera más chagra posible.

- Listo, jefecito, me voy a apoyarle en redes para que no le puteen."
tweet_id:1796599566948761812,2024-05-31T17:48:10.000Z,  usted dice que baja la delincuencia y es al contrario suben y a qué número ya en Quito y en todo el país
tweet_id:1796593002980463097,2024-05-31T17:22:05.000Z,No ir a Quito mucha delincuencia
tweet_id:1796578532761682196,2024-05-31T16:24:35.000Z,"Cómo  quitó la delincuencia, ahora a los del salvador solo les queda el dolor de recordarla 
Cuando te veré otra vez, mi vida
CUANDOOOOO"
tweet_id:1796567051257167924,2024-05-31T15:38:58.000Z,"Le cargo impuesto al salario mínimo, quito medicamentos y tratamientos, quito mas programas sociales de lo que puso, quito ayudas al campo, a los indigenas, permitió que la delincuencia actúe a sus anchas, hay mas homicidios dolosos que nunca, mas feminicidios, mas desapariciones"
tweet_id:1796553538832941057,2024-05-31T14:45:16.000Z,"#ATENCIÓN La  realizó la #OperaciónGranLibertad 7 en #Manabí, #Guayas, #SantaElena, #LosRíos, y  #Quito. 
El objetivo de la intervención es capturar a implicados en secuestro, extorsión, homicidios, delincuencia organizada y otros delitos."
tweet_id:1796543984120070484,2024-05-31T14:07:18.000Z,Es que es la verdad cada día hay más muertos más delincuencia los cuerpos inertes no son un invento son una realidad y también es una realidad que usted es el ministro más incompetente de la historia de GT por eso Colón lo quito
tweet_id:1796539461578416626,2024-05-31T13:49:20.000Z,"¿SERÁ QUE LE PUSIERON ASI, en honor a su color, rojo como la sangre por los atentados, extorsiones, y la delincuencia que vive Quito?"
tweet_id:1796525443098849574,2024-05-31T12:53:38.000Z,"La delincuencia también ve los TikTok del gobierno burlándose, es fácil ponerse un segundo en sus zapatos y pensar que no hay gobierno, que la policía mediatiza ciertos operativos con tomas espectaculares, pero la delincuencia está en todos lados y Quito ya no es la excepción."
tweet_id:1796525420369805794,2024-05-31T12:53:32.000Z,"Quito no debe pagar impuestos por tasa de seguridad ni nada por el estilo , no hay ningún patrullaje , la policía conoce las zonas tomadas por la delincuencia y no hace nada ,los militares solo pasan sentados en la recoleta años vegetando ganando el sueldo ."
tweet_id:1796512902771569068,2024-05-31T12:03:48.000Z,"Después de ver cómo la   y su querido alcalde   persiguen a las personas que trabajan y viven de lo q poco sacan a diario ( Uber , vendedores en las  calles, artistas, etc) ahí sacas la conclusión de por q hay delincuencia, ya q, persiguen al trabajador"
tweet_id:1796507750937268401,2024-05-31T11:43:19.000Z,"#AHORA | La Policía ejecuta la #OperaciónGranLibertad 7 en Manabí, Guayas, Santa Elena, Los Ríos, y el Distrito Metropolitano de Quito. La intervención está enfocada en capturar a implicados en secuestro, extorsión, homicidios, delincuencia organizada y otros delitos."
tweet_id:1796373229243920740,2024-05-31T02:48:47.000Z,Cómo combatir la delincuencia según el Municipio de Quito… definitivamente los correistas son unos “genios”… #AquiTeExplicamos #QuitoRenace
tweet_id:1796371754027483563,2024-05-31T02:42:55.000Z,"Ahora Quito tiene:
Senderos SEGURO TE ROBAN
Gracias al vago alcalde que en campaña prometió seguridad para Quito, pero tenemos un Quito con aumento de delincuencia"
tweet_id:1796365955150274658,2024-05-31T02:19:53.000Z,Sen SEGURO TE ROBAN Quito lleno de delincuencia y el alcalde no hace nada
tweet_id:1796296591600746791,2024-05-30T21:44:15.000Z,   Quito en manos de la delincuencia y sin seguridad de ningún tipo   
tweet_id:1796277748404773201,2024-05-30T20:29:23.000Z,"La Procuraduría General del Estado presentó ante la Corte Nacional de Justicia, una acusación particular en contra de 11 procesados por el presunto delito de delincuencia organizada en el caso Purga.  #NoticiasNacionales #Quito #UnsionTv"
tweet_id:1796262095933354303,2024-05-30T19:27:11.000Z,"Lo que importa es que hizo muy mal trabajo, más corrupción, delincuencia , falta de mantenimientos , quito las guarderías etc . A mi me engañan una vez ,dos NO"
tweet_id:1796249578653552687,2024-05-30T18:37:26.000Z,Ni el  ni  ni  ni el  tienen un plan para librar a Quito de la delincuencia  
tweet_id:1796222227161166024,2024-05-30T16:48:45.000Z,"Pues si, Pen... Porque lo tiene bien seguro lo quieren matar, le quito el negocio de los otros partidos políticos. El toma precauciones no por la delincuencia común sino por los ardidos de la oposición que son capaces de cualquier cosa"
tweet_id:1796213229053493315,2024-05-30T16:13:00.000Z,"Quito tiene problemas de circulación, basura, huecos en las calles, comercio informal, delincuencia.. Pero el color naranja se ve muy pepa! Alcalde mamerto."
tweet_id:1796161267557609744,2024-05-30T12:46:31.000Z,"Mientras  quiere que ""formalice""(burocracia) el pedido, Quito está desamparado frente a la delincuencia, si usted no hubiera hecho la inspección la entidad ni por enterada q el sistema no funciona + empatía + responsabilidad #SeguridadSinPrivilegios "
tweet_id:1796059896540024959,2024-05-30T06:03:43.000Z,"Corrección es la delincuencia organizada del prian los que están aniquilando al país y todo por querer derrotar al PG y por qué? Pues por qué les quitó casi todos sus privilegios, no es muy difícil darse cuenta de eso o apoco creen que se iban a quedar con los brazos cruzados?"
tweet_id:1795996032095953184,2024-05-30T01:49:56.000Z,"Ir al centro de Quito que está abarrotado de delincuentes??
Primero que trabaje en lo que ofreció en campaña, ACABAR CON LA DELINCUENCIA.... revisen"
tweet_id:1795932857270988922,2024-05-29T21:38:54.000Z,"Trabaja Quito en el abandono parques, avenidas, calles en mal estado, metro sin funcionar mantenimiento, delincuencia etc."
tweet_id:1795924531237867858,2024-05-29T21:05:49.000Z,"Siete procesados en el caso Plaga solicitaron sustitución de la prisión preventiva.

En el caso Plaga, que persigue el delito de delincuencia organizada, están procesadas 14 personas. EL COMERCIO"
tweet_id:1795904157381017904,2024-05-29T19:44:52.000Z,"SI PENDEJ RCHDTM……..PERO CON LOS NIVELES DE DELINCUENCIA DE QUITO….NO VAS A INCREMENTAR TURISMO ..LO VAS A ESPANTAR…..SOLO FUISTE A CONFESARTE CON EL JERARCA DE LOS PEREDASTRAS, FUISTE A PASEAR CON DINERO AJENO, FUISTE DE VACILE A ITALIA….POR QUE ERES ENVIDIOSO HACIA NOBITA"
tweet_id:1795895935131648272,2024-05-29T19:12:11.000Z,"Un tribunal de justicia de Quito convocó por séptima vez al expresidente Abdalá Bucaram, a su hijo, Jacobo Bucaram, y a otras dos personas a una audiencia de juicio, por un caso de delincuencia organizada. Las seis anteriores resultaron fallidas. 
Más detalles en "
tweet_id:1795839091583733858,2024-05-29T15:26:19.000Z,Que ha hecho ese señor si Quito está entre la delincuencia y las calles echas añicos ??!
tweet_id:1795801897204392117,2024-05-29T12:58:31.000Z,"Importante en delincuencia! En urbanismo, áreas verdes, servicios básicos, atractivos turísticos, patrimonio, cyclo vías, transporte, calidad de vida, seguridad y demás está muy por debajo de Quito!"
tweet_id:1795787590911578325,2024-05-29T12:01:40.000Z,"Pobrecios, en verdad se la siguen tragando completa.
Ni metió a ningún ex presidente a la cárcel 
Ni vendió el avión (con el precio que debió hacerlo)
Ni bajó la delincuencia 
Aumentaron los carteles 
Ni quito la corrupción (sus querubines metidos hasta el fondo)"
tweet_id:1795763268062978059,2024-05-29T10:25:01.000Z,"No seas exagerado, solo saco a un millón. A 800,000 los mato con mala atención medica en la pandemia, y otros 200,000, los mato de calurosos ABRAZOS DE LA DELINCUENCIA.
LOS DEMAS JODIDOS LOS DEJO PEOR DE COMO LOS ENCONTRÓ, les quito servicios médicos y les robo sus afores."
tweet_id:1795740698119147862,2024-05-29T08:55:20.000Z,Tampoco tiene mucho más peligro que una delincuencia virtual por lo que ha demostrado. Me quitó las cuentas tres meses y me dejó inútil una durante dos o tres años. Me han enseñado como protegerme para que no lo intente más veces. CONTRAATAQUE.
tweet_id:1795649824408351167,2024-05-29T02:54:14.000Z,"Turismo para Quito??
Con la capital asumida en la delincuencia hablan de turistas??Delincuencia que en campaña prometió acabar... revisen"
tweet_id:1795643376722985338,2024-05-29T02:28:37.000Z,Es la verdad  mi lindo Quito esta abarrotado de delincuencia y no hay nadie quien haga algo
tweet_id:1795597248711348339,2024-05-28T23:25:19.000Z, en su informe a la nación indico que el nivel de delincuencia bajó en su periodo de 6 meses hoy a las 14:30 robaron este vehículo a una persona de la tercera edad en Quito que gran mentira    
tweet_id:1795595555827265795,2024-05-28T23:18:35.000Z,"La ciudad de Quito y el país ya debe poner un freno a toda la delincuencia, empezando por los políticos corruptos que se venden al crimen organizado.
Cerrando las fronteras, y poniendo a trabajar de verdad a la policía y militares de esa manera las fronteras no serán caminos"
tweet_id:1795564098261840091,2024-05-28T21:13:35.000Z,Menos mal esta concentrado  pobre mi Quito cada día va de mal en peor y el viajando haciendo campaña ocupándose d todo menos d la ciudad por eso cada día más deteriorada llena d baches delincuencia ventas ambulantes un metro funcionando pero sin previsión se nota bien concentrado
